"","simLabel","scenario","mp","species","stock","projObsErrMult","nGoodReps","medProbPDH_sp","pGoodReps","pBtGt.3B0","pBtGt.5B0","pBtGt.6B0","pCtGt650t","pUtGt.1HR","avgUtGt0.1HR","nYrsSOK","avgLicSOK","avgSOK_t","avgPonded_t","pondAAV","nYrsComm","avgCatch_t","catchAAV","pBtGtHistSB","pBtGt.5HistSB","growthRate6yrs","growthRate11yrs","growthRate16yrs","B0","BtMP","DtMP","BhistT","DhistT","BnT","DnT"
"84","sim_parBatHGherringGrid117","a1M1.64_sr0.5_identM_rw5_loPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.003,0,0,0.13,0.092,0.15,0,0,0,0,0,3,701.5,111.1,0,0.003,-0.004,0.011,0.013,122.666,7.821,0.065,8.12,0.067,10.211,0.082
"85","sim_parBatHGherringGrid118","a1M1.64_sr0.5_identM_rw5_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.059,0.015,0.006,NA,0,NA,2,1,7.3,104.8,56.7,0,0,0,0.031,0.125,0.03,0.047,0.037,18.554,1.449,0.078,1.282,0.069,2.445,0.124
"86","sim_parBatHGherringGrid118","a1M1.64_sr0.5_identM_rw5_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.005,0,0,NA,0.056,0.17,5,6,43.9,636.5,105.5,0,0,0,0,0.004,-0.039,0.001,-0.007,95.247,6.122,0.067,6.331,0.069,7.007,0.073
"87","sim_parBatHGherringGrid118","a1M1.64_sr0.5_identM_rw5_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.042,0.004,0.003,NA,0,NA,0.5,0.5,3.6,52.3,23.3,0,0,0,0.005,0.053,0.024,0.032,0.027,8.865,0.636,0.069,0.507,0.055,1.025,0.113
"88","sim_parBatHGherringGrid118","a1M1.64_sr0.5_identM_rw5_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.003,0,0,0.07,0.039,0.15,8.5,4.5,32.3,470,97.6,0,0,0,0,0.003,0.001,0.015,0.014,122.666,8.207,0.068,8.12,0.067,10.477,0.084
"89","sim_parBatHGherringGrid119","a1M1.64_sr0.5_identM_rw5_loPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.059,0.015,0.007,NA,0,NA,3,1,7.3,105.3,69.2,0,0,0,0.031,0.125,0.029,0.047,0.037,18.554,1.449,0.078,1.282,0.069,2.451,0.125
"90","sim_parBatHGherringGrid119","a1M1.64_sr0.5_identM_rw5_loPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.009,0,0,NA,0,NA,6.5,7.8,56.3,817,100,0,0,0,0,0.009,-0.037,0.001,-0.004,95.247,6.31,0.069,6.331,0.069,7.762,0.08
"91","sim_parBatHGherringGrid119","a1M1.64_sr0.5_identM_rw5_loPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.042,0.005,0.003,NA,0,NA,1.5,1,7.3,105.4,64.7,0,0,0,0.005,0.053,0.026,0.032,0.025,8.865,0.636,0.069,0.507,0.055,1.033,0.114
"92","sim_parBatHGherringGrid119","a1M1.64_sr0.5_identM_rw5_loPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.005,0,0,0,0,NA,11,6,43.7,635.2,92.3,0,0,0,0,0.005,0.006,0.018,0.015,122.666,8.395,0.07,8.12,0.067,11.246,0.09
"93","sim_parBatHGherringGrid12","a1M1.64_sr0.67_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.133,0.03,0.015,NA,0,NA,0,0,0,0,0,0,0,0,0.025,0.147,0.034,0.045,0.049,12.681,1.739,0.132,1.468,0.112,3.002,0.227
"94","sim_parBatHGherringGrid12","a1M1.64_sr0.67_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.035,0.006,0.003,NA,0.158,0.18,0,0,0,0,0,4,851.5,122.1,0.001,0.015,-0.019,0.01,0.022,62.065,6.31,0.103,6.61,0.108,9.345,0.15
"95","sim_parBatHGherringGrid12","a1M1.64_sr0.67_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.166,0.043,0.024,NA,0,NA,0,0,0,0,0,0,0,0,0.033,0.131,0.063,0.047,0.055,6.659,1.016,0.145,0.805,0.113,1.68,0.246
"96","sim_parBatHGherringGrid12","a1M1.64_sr0.67_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.034,0.004,0.001,0.16,0.099,0.14,0,0,0,0,0,4,851.5,122.1,0.001,0.013,0.001,0.02,0.028,81.404,9.065,0.111,8.882,0.109,14.027,0.172
"97","sim_parBatHGherringGrid120","a1M1.64_sr0.5_identM_rw5_loPondM","NoFish","HG Herring","C/S",1,100,0,1,0.063,0.016,0.007,NA,0,NA,0,0,0,0,0,0,0,0,0.034,0.13,0.03,0.05,0.038,18.554,1.449,0.078,1.282,0.069,2.508,0.127
"98","sim_parBatHGherringGrid120","a1M1.64_sr0.5_identM_rw5_loPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.009,0.001,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0.011,-0.025,0.01,0.003,95.247,6.31,0.069,6.331,0.069,8.545,0.088
"99","sim_parBatHGherringGrid120","a1M1.64_sr0.5_identM_rw5_loPondM","NoFish","HG Herring","Lou",1,100,0,1,0.044,0.007,0.003,NA,0,NA,0,0,0,0,0,0,0,0,0.006,0.057,0.026,0.035,0.029,8.865,0.636,0.069,0.507,0.055,1.067,0.118
"100","sim_parBatHGherringGrid120","a1M1.64_sr0.5_identM_rw5_loPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.006,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.009,0.015,0.022,0.02,122.666,8.395,0.07,8.12,0.067,12.12,0.097
"101","sim_parBatHGherringGrid121","a1Mmean_sr0.8_identM_rw5_loPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.903,0.677,0.553,NA,0,NA,6,1,7.3,105.8,100.4,0,0,0,0.035,0.217,0.122,0.078,0.048,3.913,2.142,0.548,1.738,0.44,3.374,0.88
"102","sim_parBatHGherringGrid121","a1Mmean_sr0.8_identM_rw5_loPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.923,0.708,0.578,NA,0.001,0.14,11,6.8,49.5,718.4,75.7,0,0,0,0.006,0.069,0.117,0.091,0.05,17.613,8.738,0.498,7.434,0.431,14.93,0.852
"103","sim_parBatHGherringGrid121","a1Mmean_sr0.8_identM_rw5_loPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.949,0.739,0.64,NA,0,NA,5,1,7.3,106.1,102.1,0,0,0,0.033,0.167,0.104,0.07,0.052,1.897,1.167,0.617,0.907,0.478,1.904,1.014
"104","sim_parBatHGherringGrid121","a1Mmean_sr0.8_identM_rw5_loPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.96,0.788,0.637,0,0,NA,13,6.1,44.1,642.9,64,0,0,0,0.003,0.058,0.096,0.085,0.05,23.423,12.048,0.516,10.08,0.435,20.208,0.866
"105","sim_parBatHGherringGrid122","a1Mmean_sr0.8_identM_rw5_loPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.904,0.683,0.559,NA,0,NA,0,0,0,0,0,0,0,0,0.036,0.22,0.122,0.079,0.049,3.913,2.142,0.548,1.738,0.44,3.408,0.889
"106","sim_parBatHGherringGrid122","a1Mmean_sr0.8_identM_rw5_loPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.899,0.623,0.477,NA,0.263,0.17,0,0,0,0,0,8,1394.9,108.5,0.004,0.047,0.097,0.068,0.038,17.613,8.358,0.476,7.434,0.431,13.176,0.753
"107","sim_parBatHGherringGrid122","a1Mmean_sr0.8_identM_rw5_loPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.951,0.746,0.651,NA,0,NA,0,0,0,0,0,0,0,0,0.034,0.175,0.11,0.072,0.053,1.897,1.167,0.617,0.907,0.478,1.938,1.033
"108","sim_parBatHGherringGrid122","a1Mmean_sr0.8_identM_rw5_loPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.954,0.725,0.564,0.36,0.161,0.15,0,0,0,0,0,8,1394.9,108.5,0.001,0.037,0.09,0.074,0.041,23.423,11.668,0.499,10.08,0.435,18.522,0.795
"109","sim_parBatHGherringGrid123","a1Mmean_sr0.8_identM_rw5_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.903,0.677,0.553,NA,0,NA,6,1,7.3,105.8,100.4,0,0,0,0.035,0.217,0.122,0.078,0.048,3.913,2.142,0.548,1.738,0.44,3.374,0.88
"110","sim_parBatHGherringGrid123","a1Mmean_sr0.8_identM_rw5_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.916,0.667,0.517,NA,0.138,0.16,10,6.7,48.3,702.5,77.3,4,1453.7,141.7,0.004,0.052,0.107,0.077,0.042,17.613,8.738,0.498,7.434,0.431,13.765,0.787
"111","sim_parBatHGherringGrid123","a1Mmean_sr0.8_identM_rw5_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.949,0.739,0.64,NA,0,NA,5,1,7.3,106.1,102.1,0,0,0,0.033,0.167,0.104,0.07,0.052,1.897,1.167,0.617,0.907,0.478,1.904,1.014
"112","sim_parBatHGherringGrid123","a1Mmean_sr0.8_identM_rw5_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.959,0.761,0.597,0.22,0.089,0.14,13,6,43.6,635.9,65.3,4,1453.7,141.7,0.001,0.043,0.091,0.076,0.044,23.423,12.048,0.516,10.08,0.435,19.043,0.817
"113","sim_parBatHGherringGrid124","a1Mmean_sr0.8_identM_rw5_loPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.903,0.683,0.557,NA,0,NA,8,1,7.3,105.9,78.4,0,0,0,0.036,0.219,0.122,0.079,0.049,3.913,2.142,0.548,1.738,0.44,3.401,0.887
"114","sim_parBatHGherringGrid124","a1Mmean_sr0.8_identM_rw5_loPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.928,0.725,0.595,NA,0,NA,11,8.1,58.5,851,63.8,0,0,0,0.006,0.073,0.118,0.092,0.052,17.613,8.927,0.509,7.434,0.431,15.226,0.869
"115","sim_parBatHGherringGrid124","a1Mmean_sr0.8_identM_rw5_loPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.95,0.745,0.649,NA,0,NA,7,1,7.3,106.4,100.7,0,0,0,0.034,0.174,0.11,0.072,0.053,1.897,1.167,0.617,0.907,0.478,1.932,1.029
"116","sim_parBatHGherringGrid124","a1Mmean_sr0.8_identM_rw5_loPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.967,0.798,0.655,0,0,NA,14,7.3,53.3,776.3,52.2,0,0,0,0.003,0.059,0.098,0.087,0.051,23.423,12.237,0.524,10.08,0.435,20.558,0.881
"117","sim_parBatHGherringGrid125","a1Mmean_sr0.8_identM_rw5_loPondM","NoFish","HG Herring","C/S",1,100,0,1,0.904,0.683,0.559,NA,0,NA,0,0,0,0,0,0,0,0,0.036,0.22,0.122,0.079,0.049,3.913,2.142,0.548,1.738,0.44,3.408,0.889
"118","sim_parBatHGherringGrid125","a1Mmean_sr0.8_identM_rw5_loPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.931,0.729,0.602,NA,0,NA,0,0,0,0,0,0,0,0,0.006,0.075,0.123,0.093,0.052,17.613,8.926,0.509,7.434,0.431,15.309,0.874
"119","sim_parBatHGherringGrid125","a1Mmean_sr0.8_identM_rw5_loPondM","NoFish","HG Herring","Lou",1,100,0,1,0.951,0.746,0.651,NA,0,NA,0,0,0,0,0,0,0,0,0.034,0.175,0.11,0.072,0.053,1.897,1.167,0.617,0.907,0.478,1.938,1.033
"120","sim_parBatHGherringGrid125","a1Mmean_sr0.8_identM_rw5_loPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.967,0.801,0.66,0,0,NA,0,0,0,0,0,0,0,0,0.003,0.06,0.101,0.088,0.051,23.423,12.236,0.524,10.08,0.435,20.655,0.885
"121","sim_parBatHGherringGrid126","a1M1.25_sr0.8_identM_rw5_loPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.669,0.343,0.233,NA,0,NA,6,1,7.3,105.8,100.3,0,0,0,0.043,0.23,0.107,0.081,0.055,6.518,2.239,0.334,1.767,0.262,3.602,0.54
"122","sim_parBatHGherringGrid126","a1M1.25_sr0.8_identM_rw5_loPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.573,0.229,0.144,NA,0,NA,10,6.5,47.3,687.1,80.3,0,0,0,0.003,0.073,0.083,0.084,0.05,32.338,8.398,0.259,7.573,0.237,14.262,0.441
"123","sim_parBatHGherringGrid126","a1M1.25_sr0.8_identM_rw5_loPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.668,0.319,0.217,NA,0,NA,5,1,7.3,106.1,115.9,0,0,0,0.028,0.198,0.097,0.072,0.058,3.738,1.21,0.319,0.939,0.247,2.041,0.541
"124","sim_parBatHGherringGrid126","a1M1.25_sr0.8_identM_rw5_loPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.69,0.235,0.133,0,0,NA,13,6.1,44.6,651.4,71,0,0,0,0.002,0.061,0.094,0.08,0.047,42.593,11.846,0.277,10.279,0.241,19.905,0.467
"125","sim_parBatHGherringGrid127","a1M1.25_sr0.8_identM_rw5_loPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.677,0.348,0.239,NA,0,NA,0,0,0,0,0,0,0,0,0.046,0.232,0.107,0.082,0.056,6.518,2.239,0.334,1.767,0.262,3.642,0.546
"126","sim_parBatHGherringGrid127","a1M1.25_sr0.8_identM_rw5_loPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.491,0.165,0.099,NA,0.245,0.18,0,0,0,0,0,8,1392.3,114,0.002,0.048,0.067,0.068,0.041,32.338,8.017,0.247,7.573,0.237,12.537,0.387
"127","sim_parBatHGherringGrid127","a1M1.25_sr0.8_identM_rw5_loPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.676,0.33,0.227,NA,0,NA,0,0,0,0,0,0,0,0,0.029,0.205,0.1,0.075,0.06,3.738,1.21,0.319,0.939,0.247,2.081,0.551
"128","sim_parBatHGherringGrid127","a1M1.25_sr0.8_identM_rw5_loPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.627,0.185,0.092,0.34,0.159,0.14,0,0,0,0,0,8,1392.3,114,0.001,0.041,0.08,0.07,0.043,42.593,11.466,0.268,10.279,0.241,18.261,0.428
"129","sim_parBatHGherringGrid128","a1M1.25_sr0.8_identM_rw5_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.669,0.343,0.233,NA,0,NA,6,1,7.3,105.8,100.3,0,0,0,0.043,0.23,0.107,0.081,0.055,6.518,2.239,0.334,1.767,0.262,3.602,0.54
"130","sim_parBatHGherringGrid128","a1M1.25_sr0.8_identM_rw5_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.528,0.185,0.113,NA,0.13,0.16,10,6.4,46.6,680.1,80.7,3,1419,134.9,0.002,0.053,0.071,0.074,0.045,32.338,8.398,0.259,7.573,0.237,13.12,0.405
"131","sim_parBatHGherringGrid128","a1M1.25_sr0.8_identM_rw5_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.668,0.319,0.217,NA,0,NA,5,1,7.3,106.1,115.9,0,0,0,0.028,0.198,0.097,0.072,0.058,3.738,1.21,0.319,0.939,0.247,2.041,0.541
"132","sim_parBatHGherringGrid128","a1M1.25_sr0.8_identM_rw5_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.65,0.197,0.101,0.2,0.086,0.14,13,6.1,44.2,644.7,71.1,3,1419,134.9,0.001,0.043,0.083,0.073,0.045,42.593,11.846,0.277,10.279,0.241,18.764,0.44
"133","sim_parBatHGherringGrid129","a1M1.25_sr0.8_identM_rw5_loPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.676,0.347,0.238,NA,0,NA,8,1,7.3,105.9,71,0,0,0,0.045,0.231,0.107,0.081,0.056,6.518,2.239,0.334,1.767,0.262,3.632,0.544
"134","sim_parBatHGherringGrid129","a1M1.25_sr0.8_identM_rw5_loPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.59,0.235,0.149,NA,0,NA,11,8,57.8,840,66.3,0,0,0,0.004,0.077,0.09,0.086,0.051,32.338,8.586,0.265,7.573,0.237,14.54,0.449
"135","sim_parBatHGherringGrid129","a1M1.25_sr0.8_identM_rw5_loPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.673,0.327,0.225,NA,0,NA,7,1,7.3,106.3,100.6,0,0,0,0.029,0.205,0.1,0.074,0.059,3.738,1.21,0.319,0.939,0.247,2.071,0.549
"136","sim_parBatHGherringGrid129","a1M1.25_sr0.8_identM_rw5_loPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.701,0.245,0.139,0,0,NA,14,7.5,54.1,787,57.4,0,0,0,0.002,0.063,0.095,0.082,0.048,42.593,12.035,0.281,10.279,0.241,20.243,0.475
"137","sim_parBatHGherringGrid13","a1M1.64_sr0.67_identM_rw15_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.129,0.027,0.015,NA,0,NA,2.5,1,7.3,105.4,95.3,0,0,0,0.024,0.143,0.031,0.044,0.048,12.681,1.739,0.132,1.468,0.112,2.955,0.223
"138","sim_parBatHGherringGrid13","a1M1.64_sr0.67_identM_rw15_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.041,0.007,0.004,NA,0.066,0.17,6,5.9,42.8,617.6,103.1,1,602.8,101.1,0.001,0.017,-0.018,0.013,0.025,62.065,6.691,0.109,6.61,0.108,9.721,0.156
"139","sim_parBatHGherringGrid13","a1M1.64_sr0.67_identM_rw15_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.159,0.039,0.023,NA,0,NA,2,1,7.3,105.8,100,0,0,0,0.033,0.126,0.061,0.046,0.052,6.659,1.016,0.145,0.805,0.113,1.636,0.24
"140","sim_parBatHGherringGrid13","a1M1.64_sr0.67_identM_rw15_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.036,0.004,0.002,0.09,0.047,0.15,11,4.5,32.3,471.9,90,1,602.8,101.1,0.001,0.015,0.007,0.021,0.029,81.404,9.447,0.116,8.882,0.109,14.312,0.176
"141","sim_parBatHGherringGrid130","a1M1.25_sr0.8_identM_rw5_loPondM","NoFish","HG Herring","C/S",1,100,0,1,0.677,0.348,0.239,NA,0,NA,0,0,0,0,0,0,0,0,0.046,0.232,0.107,0.082,0.056,6.518,2.239,0.334,1.767,0.262,3.642,0.546
"142","sim_parBatHGherringGrid130","a1M1.25_sr0.8_identM_rw5_loPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.602,0.243,0.151,NA,0,NA,0,0,0,0,0,0,0,0,0.004,0.081,0.091,0.087,0.052,32.338,8.586,0.265,7.573,0.237,14.692,0.454
"143","sim_parBatHGherringGrid130","a1M1.25_sr0.8_identM_rw5_loPondM","NoFish","HG Herring","Lou",1,100,0,1,0.676,0.33,0.227,NA,0,NA,0,0,0,0,0,0,0,0,0.029,0.205,0.1,0.075,0.06,3.738,1.21,0.319,0.939,0.247,2.081,0.551
"144","sim_parBatHGherringGrid130","a1M1.25_sr0.8_identM_rw5_loPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.709,0.252,0.145,0,0,NA,0,0,0,0,0,0,0,0,0.002,0.065,0.1,0.083,0.049,42.593,12.034,0.281,10.279,0.241,20.415,0.479
"145","sim_parBatHGherringGrid131","a1M1.64_sr0.8_identM_rw5_loPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.335,0.116,0.072,NA,0,NA,6,1,7.3,105.8,94.3,0,0,0,0.033,0.219,0.108,0.08,0.056,10.289,1.901,0.182,1.515,0.145,3.43,0.332
"146","sim_parBatHGherringGrid131","a1M1.64_sr0.8_identM_rw5_loPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.237,0.053,0.026,NA,0.001,0.13,10,6.6,47.5,692.5,83.9,0,0,0,0.001,0.061,0.072,0.081,0.05,52.747,7.549,0.145,7.086,0.135,14.501,0.273
"147","sim_parBatHGherringGrid131","a1M1.64_sr0.8_identM_rw5_loPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.339,0.095,0.053,NA,0,NA,4.5,1,7.3,106.2,101.2,0,0,0,0.029,0.21,0.091,0.075,0.06,5.946,1.123,0.185,0.896,0.147,2.036,0.337
"148","sim_parBatHGherringGrid131","a1M1.64_sr0.8_identM_rw5_loPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.246,0.037,0.016,0,0,NA,13,5.8,42.3,615.7,71.8,0,0,0,0.001,0.053,0.1,0.086,0.052,68.982,10.573,0.153,9.497,0.138,19.967,0.288
"149","sim_parBatHGherringGrid132","a1M1.64_sr0.8_identM_rw5_loPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.342,0.119,0.073,NA,0,NA,0,0,0,0,0,0,0,0,0.036,0.225,0.109,0.081,0.057,10.289,1.901,0.182,1.515,0.145,3.473,0.336
"150","sim_parBatHGherringGrid132","a1M1.64_sr0.8_identM_rw5_loPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.174,0.033,0.019,NA,0.241,0.18,0,0,0,0,0,7,1381.1,110.8,0.001,0.041,0.069,0.066,0.04,52.747,7.169,0.138,7.086,0.135,12.598,0.237
"151","sim_parBatHGherringGrid132","a1M1.64_sr0.8_identM_rw5_loPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.35,0.098,0.058,NA,0,NA,0,0,0,0,0,0,0,0,0.031,0.215,0.095,0.078,0.062,5.946,1.123,0.185,0.896,0.147,2.081,0.345
"152","sim_parBatHGherringGrid132","a1M1.64_sr0.8_identM_rw5_loPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.186,0.023,0.01,0.32,0.16,0.15,0,0,0,0,0,7,1381.1,110.8,0,0.036,0.091,0.075,0.044,68.982,10.192,0.148,9.497,0.138,18.153,0.262
"153","sim_parBatHGherringGrid133","a1M1.64_sr0.8_identM_rw5_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.335,0.116,0.072,NA,0,NA,6,1,7.3,105.8,94.3,0,0,0,0.033,0.219,0.108,0.08,0.056,10.289,1.901,0.182,1.515,0.145,3.43,0.332
"154","sim_parBatHGherringGrid133","a1M1.64_sr0.8_identM_rw5_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.197,0.039,0.021,NA,0.129,0.16,10,6.3,46,673,85.1,3,1396.3,135.1,0.001,0.043,0.071,0.072,0.043,52.747,7.549,0.145,7.086,0.135,13.199,0.249
"155","sim_parBatHGherringGrid133","a1M1.64_sr0.8_identM_rw5_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.339,0.095,0.053,NA,0,NA,4.5,1,7.3,106.2,101.2,0,0,0,0.029,0.21,0.091,0.075,0.06,5.946,1.123,0.185,0.896,0.147,2.036,0.337
"156","sim_parBatHGherringGrid133","a1M1.64_sr0.8_identM_rw5_loPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.206,0.026,0.013,0.19,0.083,0.14,13,5.8,41.7,607.7,71.3,3,1396.3,135.1,0,0.041,0.094,0.078,0.046,68.982,10.573,0.153,9.497,0.138,18.665,0.269
"157","sim_parBatHGherringGrid134","a1M1.64_sr0.8_identM_rw5_loPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.34,0.117,0.073,NA,0,NA,8,1,7.3,105.9,72.7,0,0,0,0.035,0.225,0.109,0.081,0.057,10.289,1.901,0.182,1.515,0.145,3.456,0.334
"158","sim_parBatHGherringGrid134","a1M1.64_sr0.8_identM_rw5_loPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.247,0.056,0.027,NA,0,NA,11,7.9,57.1,835.3,72.8,0,0,0,0.003,0.065,0.075,0.084,0.051,52.747,7.738,0.149,7.086,0.135,14.776,0.278
"159","sim_parBatHGherringGrid134","a1M1.64_sr0.8_identM_rw5_loPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.347,0.097,0.058,NA,0,NA,6.5,1,7.3,106.3,100.1,0,0,0,0.031,0.214,0.095,0.077,0.061,5.946,1.123,0.185,0.896,0.147,2.064,0.342
"160","sim_parBatHGherringGrid134","a1M1.64_sr0.8_identM_rw5_loPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.256,0.039,0.016,0,0,NA,14,6.9,50,727.7,62.5,0,0,0,0.001,0.054,0.101,0.087,0.053,68.982,10.762,0.156,9.497,0.138,20.296,0.293
"161","sim_parBatHGherringGrid135","a1M1.64_sr0.8_identM_rw5_loPondM","NoFish","HG Herring","C/S",1,100,0,1,0.342,0.119,0.073,NA,0,NA,0,0,0,0,0,0,0,0,0.036,0.225,0.109,0.081,0.057,10.289,1.901,0.182,1.515,0.145,3.473,0.336
"162","sim_parBatHGherringGrid135","a1M1.64_sr0.8_identM_rw5_loPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.257,0.058,0.028,NA,0,NA,0,0,0,0,0,0,0,0,0.003,0.065,0.083,0.087,0.052,52.747,7.737,0.149,7.086,0.135,15.016,0.283
"163","sim_parBatHGherringGrid135","a1M1.64_sr0.8_identM_rw5_loPondM","NoFish","HG Herring","Lou",1,100,0,1,0.35,0.098,0.058,NA,0,NA,0,0,0,0,0,0,0,0,0.031,0.215,0.095,0.078,0.062,5.946,1.123,0.185,0.896,0.147,2.081,0.345
"164","sim_parBatHGherringGrid135","a1M1.64_sr0.8_identM_rw5_loPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.263,0.042,0.019,0,0,NA,0,0,0,0,0,0,0,0,0.001,0.056,0.103,0.089,0.053,68.982,10.761,0.156,9.497,0.138,20.57,0.297
"165","sim_parBatHGherringGrid136","a1Mmean_sr0.67_diffM_rw5_loPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.779,0.553,0.456,NA,0,NA,5,1,7.3,105.6,100.4,0,0,0,0.038,0.201,0.148,0.104,0.08,3.696,1.955,0.502,1.328,0.359,3.054,0.834
