"","simLabel","scenario","mp","species","stock","projObsErrMult","nGoodReps","medProbPDH_sp","pGoodReps","pBtGt.3B0","pBtGt.5B0","pBtGt.6B0","pBtGtB0","pCtGt650t","pUtGt.1HR","avgUtGt0.1HR","nYrsSOK","avgLicSOK","avgSOK_t","avgPonded_t","pondAAV","nYrsComm","avgCatch_t","catchAAV","pBtGtHistSB","pBtGt.5HistSB","growthRate6yrs","growthRate11yrs","growthRate16yrs","B0","B7585","BtMP","DtMP","BhistT","DhistT","BnT","DnT"
"423","sim_parBatHGHerringGrid_Nov3_194","a1M1.64_sr0.67_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.111,0.027,0.011,0,NA,0.03,0.12,2,1,7.3,105.9,120.9,0,0,0,0.004,0.075,0.05,0.041,0.059,6.775,5.08,0.867,0.125,0.735,0.105,1.495,0.22
"424","sim_parBatHGHerringGrid_Nov3_194","a1M1.64_sr0.67_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.034,0.002,0,0,0,0.017,0.12,6,3.3,23.8,343.8,131.7,0,0,0,0,0.011,0.018,0.036,0.036,81.731,70.267,9.419,0.116,8.765,0.107,15.125,0.184
"425","sim_parBatHGHerringGrid_Nov3_195","a1M1.64_sr0.67_identM_rw15_hiPondM","NoFish","HG Herring","C/S",1,100,0,1,0.12,0.021,0.01,0.001,NA,0,NA,0,0,0,0,0,0,0,0,0.009,0.107,0.028,0.041,0.039,11.95,8.285,1.618,0.133,1.387,0.115,2.658,0.216
"426","sim_parBatHGHerringGrid_Nov3_195","a1M1.64_sr0.67_identM_rw15_hiPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.058,0.005,0.002,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0.012,-0.006,0.03,0.031,63.005,56.902,6.935,0.111,6.644,0.107,11.109,0.176
"427","sim_parBatHGHerringGrid_Nov3_195","a1M1.64_sr0.67_identM_rw15_hiPondM","NoFish","HG Herring","Lou",1,100,0,1,0.111,0.027,0.011,0,NA,0,NA,0,0,0,0,0,0,0,0,0.004,0.077,0.05,0.042,0.06,6.775,5.08,0.867,0.125,0.735,0.105,1.509,0.222
"428","sim_parBatHGHerringGrid_Nov3_195","a1M1.64_sr0.67_identM_rw15_hiPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.035,0.002,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0.011,0.018,0.037,0.037,81.731,70.267,9.419,0.116,8.765,0.107,15.276,0.186
"429","sim_parBatHGHerringGrid_Nov3_196","a1Mmean_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.587,0.337,0.259,0.087,NA,0,NA,1,1,7.3,104.7,79.1,0,0,0,0.016,0.101,0.029,0.035,0.046,4.169,8.805,1.559,0.373,1.336,0.322,2.607,0.63
"430","sim_parBatHGHerringGrid_Nov3_196","a1Mmean_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.654,0.335,0.237,0.057,NA,0.016,0.13,2,4.1,29.8,433.9,124.2,0,0,0,0,0.023,-0.003,0.043,0.041,18.86,53.998,6.936,0.374,6.676,0.361,11.349,0.607
"431","sim_parBatHGHerringGrid_Nov3_196","a1Mmean_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.756,0.519,0.42,0.191,NA,0.011,0.12,1,1,7.3,105.4,100.4,0,0,0,0.015,0.124,0.034,0.041,0.051,1.955,4.914,1.023,0.52,0.817,0.42,1.703,0.875
"432","sim_parBatHGHerringGrid_Nov3_196","a1Mmean_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.745,0.375,0.25,0.039,0,0.005,0.12,5,2.2,15.8,230.4,127.5,0,0,0,0,0.017,0.027,0.043,0.044,24.984,67.718,9.518,0.383,8.829,0.357,15.66,0.629
"433","sim_parBatHGHerringGrid_Nov3_197","a1Mmean_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.591,0.339,0.265,0.091,NA,0,NA,0,0,0,0,0,0,0,0,0.016,0.105,0.03,0.037,0.047,4.169,8.805,1.559,0.373,1.336,0.322,2.64,0.638
"434","sim_parBatHGHerringGrid_Nov3_197","a1Mmean_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.643,0.32,0.218,0.047,NA,0.043,0.2,0,0,0,0,0,1,390.8,102.3,0,0.016,-0.004,0.041,0.038,18.86,53.998,6.936,0.374,6.676,0.361,11.037,0.591
"435","sim_parBatHGHerringGrid_Nov3_197","a1Mmean_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.758,0.527,0.429,0.199,NA,0,NA,0,0,0,0,0,0,0,0,0.016,0.131,0.039,0.041,0.052,1.955,4.914,1.023,0.52,0.817,0.42,1.752,0.899
"436","sim_parBatHGHerringGrid_Nov3_197","a1Mmean_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.741,0.366,0.241,0.036,0.08,0.029,0.19,0,0,0,0,0,1,390.8,102.3,0,0.015,0.024,0.042,0.043,24.984,67.718,9.518,0.383,8.829,0.357,15.428,0.621
"437","sim_parBatHGHerringGrid_Nov3_198","a1Mmean_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.587,0.337,0.259,0.087,NA,0,NA,1,1,7.3,104.7,79.1,0,0,0,0.016,0.101,0.029,0.035,0.046,4.169,8.805,1.559,0.373,1.336,0.322,2.607,0.63
"438","sim_parBatHGHerringGrid_Nov3_198","a1Mmean_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.647,0.324,0.219,0.049,NA,0.047,0.18,2,4.2,30.2,438.6,125.5,0,0,0,0,0.016,-0.004,0.041,0.039,18.86,53.998,6.936,0.374,6.676,0.361,11.063,0.592
"439","sim_parBatHGHerringGrid_Nov3_198","a1Mmean_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.756,0.519,0.42,0.191,NA,0.011,0.12,1,1,7.3,105.4,100.4,0,0,0,0.015,0.124,0.034,0.041,0.051,1.955,4.914,1.023,0.52,0.817,0.42,1.703,0.875
"440","sim_parBatHGHerringGrid_Nov3_198","a1Mmean_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.741,0.363,0.238,0.035,0.04,0.033,0.19,5,2.2,15.8,231.3,127.6,0,0,0,0,0.015,0.025,0.041,0.042,24.984,67.718,9.518,0.383,8.829,0.357,15.373,0.619
"441","sim_parBatHGHerringGrid_Nov3_199","a1Mmean_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.591,0.339,0.264,0.088,NA,0.001,0.11,2,1,7.3,105.3,100.2,0,0,0,0.016,0.105,0.029,0.036,0.047,4.169,8.805,1.559,0.373,1.336,0.322,2.627,0.635
"442","sim_parBatHGHerringGrid_Nov3_199","a1Mmean_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.657,0.341,0.243,0.062,NA,0.028,0.12,2,6.2,44.8,652.7,127.1,0,0,0,0,0.025,0.004,0.044,0.042,18.86,53.998,6.936,0.374,6.676,0.361,11.547,0.617
"443","sim_parBatHGHerringGrid_Nov3_199","a1Mmean_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.756,0.526,0.427,0.199,NA,0.029,0.12,2,1,7.3,105.9,107.7,0,0,0,0.016,0.131,0.039,0.04,0.052,1.955,4.914,1.023,0.52,0.817,0.42,1.74,0.893
"444","sim_parBatHGHerringGrid_Nov3_199","a1Mmean_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.749,0.379,0.259,0.041,0,0.013,0.12,7,3.1,22.6,328.1,119.5,0,0,0,0,0.019,0.032,0.045,0.045,24.984,67.718,9.518,0.383,8.829,0.357,15.914,0.639
"445","sim_parBatHGHerringGrid_Nov3_2","a1Mmean_sr0.67_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.758,0.49,0.379,0.151,NA,0,NA,0,0,0,0,0,0,0,0,0.023,0.147,0.057,0.056,0.055,4.053,8.701,2.133,0.505,1.662,0.403,3.252,0.787
"446","sim_parBatHGHerringGrid_Nov3_2","a1Mmean_sr0.67_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.834,0.499,0.364,0.091,NA,0.063,0.17,0,0,0,0,0,2,989.4,149.6,0.001,0.031,0.043,0.053,0.035,18.172,53.122,8.305,0.456,7.621,0.422,13.231,0.724
"447","sim_parBatHGHerringGrid_Nov3_2","a1Mmean_sr0.67_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.875,0.637,0.521,0.225,NA,0,NA,0,0,0,0,0,0,0,0,0.023,0.135,0.065,0.048,0.053,1.911,5.008,1.131,0.589,0.897,0.467,1.887,0.994
"448","sim_parBatHGHerringGrid_Nov3_2","a1Mmean_sr0.67_identM_rw15_loPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.909,0.567,0.405,0.076,0.12,0.043,0.18,0,0,0,0,0,2,989.4,149.6,0,0.028,0.046,0.056,0.039,24.136,66.831,11.569,0.475,10.18,0.421,18.37,0.758
"449","sim_parBatHGHerringGrid_Nov3_20","a1Mmean_sr0.5_identM_rw15_loPondM","NoFish","HG Herring","C/S",1,100,0,1,0.591,0.339,0.265,0.091,NA,0,NA,0,0,0,0,0,0,0,0,0.016,0.105,0.03,0.037,0.047,4.169,8.805,1.559,0.373,1.336,0.322,2.64,0.638
"450","sim_parBatHGHerringGrid_Nov3_20","a1Mmean_sr0.5_identM_rw15_loPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.658,0.343,0.247,0.063,NA,0,NA,0,0,0,0,0,0,0,0,0,0.026,0.005,0.045,0.043,18.86,53.998,6.936,0.374,6.676,0.361,11.647,0.622
"451","sim_parBatHGHerringGrid_Nov3_20","a1Mmean_sr0.5_identM_rw15_loPondM","NoFish","HG Herring","Lou",1,100,0,1,0.758,0.527,0.429,0.199,NA,0,NA,0,0,0,0,0,0,0,0,0.016,0.131,0.039,0.041,0.052,1.955,4.914,1.023,0.52,0.817,0.42,1.752,0.899
"452","sim_parBatHGHerringGrid_Nov3_20","a1Mmean_sr0.5_identM_rw15_loPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.75,0.381,0.265,0.044,0,0,NA,0,0,0,0,0,0,0,0,0,0.019,0.033,0.046,0.046,24.984,67.718,9.518,0.383,8.829,0.357,16.039,0.644
"453","sim_parBatHGHerringGrid_Nov3_200","a1Mmean_sr0.5_identM_rw15_hiPondM","NoFish","HG Herring","C/S",1,100,0,1,0.591,0.339,0.265,0.091,NA,0,NA,0,0,0,0,0,0,0,0,0.016,0.105,0.03,0.037,0.047,4.169,8.805,1.559,0.373,1.336,0.322,2.64,0.638
"454","sim_parBatHGHerringGrid_Nov3_200","a1Mmean_sr0.5_identM_rw15_hiPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.658,0.343,0.247,0.063,NA,0,NA,0,0,0,0,0,0,0,0,0,0.026,0.005,0.045,0.043,18.86,53.998,6.936,0.374,6.676,0.361,11.647,0.622
"455","sim_parBatHGHerringGrid_Nov3_200","a1Mmean_sr0.5_identM_rw15_hiPondM","NoFish","HG Herring","Lou",1,100,0,1,0.758,0.527,0.429,0.199,NA,0,NA,0,0,0,0,0,0,0,0,0.016,0.131,0.039,0.041,0.052,1.955,4.914,1.023,0.52,0.817,0.42,1.752,0.899
"456","sim_parBatHGHerringGrid_Nov3_200","a1Mmean_sr0.5_identM_rw15_hiPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.75,0.381,0.265,0.044,0,0,NA,0,0,0,0,0,0,0,0,0,0.019,0.033,0.046,0.046,24.984,67.718,9.518,0.383,8.829,0.357,16.039,0.644
"457","sim_parBatHGHerringGrid_Nov3_201","a1M1.25_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.186,0.08,0.049,0.005,NA,0.003,0.12,0,0,0,0,0,0,0,0,0.013,0.104,0.011,0.029,0.035,8.415,8.952,1.558,0.173,1.318,0.149,2.212,0.249
"458","sim_parBatHGHerringGrid_Nov3_201","a1M1.25_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.107,0.021,0.013,0.005,NA,0.011,0.13,1,2.7,19.5,281.6,100,0,0,0,0.003,0.015,-0.022,0.005,0.013,43.411,56.894,6.289,0.145,6.224,0.145,8.786,0.201
"459","sim_parBatHGHerringGrid_Nov3_201","a1M1.25_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.196,0.055,0.036,0.005,NA,0.007,0.12,0,0,0,0,0,0,0,0,0.014,0.063,0.037,0.025,0.051,4.613,5.083,0.749,0.163,0.601,0.131,1.381,0.288
"460","sim_parBatHGHerringGrid_Nov3_201","a1M1.25_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.099,0.017,0.009,0.003,0,0.006,0.13,3,1.6,11.7,172.5,127.3,0,0,0,0.002,0.009,-0.004,0.018,0.023,56.438,70.929,8.595,0.152,8.144,0.144,12.379,0.216
"461","sim_parBatHGHerringGrid_Nov3_202","a1M1.25_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.189,0.082,0.052,0.006,NA,0,NA,0,0,0,0,0,0,0,0,0.015,0.108,0.012,0.03,0.035,8.415,8.952,1.558,0.173,1.318,0.149,2.249,0.252
"462","sim_parBatHGHerringGrid_Nov3_202","a1M1.25_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.099,0.019,0.011,0.005,NA,0.032,0.17,0,0,0,0,0,0,0,0,0.003,0.013,-0.024,0.005,0.012,43.411,56.894,6.289,0.145,6.224,0.145,8.436,0.194
"463","sim_parBatHGHerringGrid_Nov3_202","a1M1.25_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.207,0.061,0.039,0.007,NA,0,NA,0,0,0,0,0,0,0,0,0.014,0.066,0.048,0.029,0.051,4.613,5.083,0.749,0.163,0.601,0.131,1.42,0.296
"464","sim_parBatHGHerringGrid_Nov3_202","a1M1.25_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.093,0.016,0.009,0.002,0.05,0.023,0.16,0,0,0,0,0,0,0,0,0.002,0.009,-0.004,0.019,0.02,56.438,70.929,8.595,0.152,8.144,0.144,12.104,0.212
"465","sim_parBatHGHerringGrid_Nov3_203","a1M1.25_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.186,0.08,0.049,0.005,NA,0.003,0.12,0,0,0,0,0,0,0,0,0.013,0.104,0.011,0.029,0.035,8.415,8.952,1.558,0.173,1.318,0.149,2.212,0.249
"466","sim_parBatHGHerringGrid_Nov3_203","a1M1.25_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.101,0.019,0.011,0.005,NA,0.035,0.17,1,2.7,19.5,281.6,98.6,0,0,0,0.003,0.013,-0.026,0.005,0.012,43.411,56.894,6.289,0.145,6.224,0.145,8.457,0.194
"467","sim_parBatHGHerringGrid_Nov3_203","a1M1.25_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.196,0.055,0.036,0.005,NA,0.007,0.12,0,0,0,0,0,0,0,0,0.014,0.063,0.037,0.025,0.051,4.613,5.083,0.749,0.163,0.601,0.131,1.381,0.288
"468","sim_parBatHGHerringGrid_Nov3_203","a1M1.25_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.093,0.016,0.009,0.002,0.03,0.027,0.15,3,1.6,11.7,172.5,127.3,0,0,0,0.002,0.009,-0.004,0.018,0.02,56.438,70.929,8.595,0.152,8.144,0.144,12.05,0.211
"469","sim_parBatHGHerringGrid_Nov3_204","a1M1.25_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.187,0.082,0.051,0.005,NA,0.005,0.12,1,1,7.3,104.2,41.2,0,0,0,0.014,0.105,0.012,0.029,0.035,8.415,8.952,1.558,0.173,1.318,0.149,2.231,0.251
"470","sim_parBatHGHerringGrid_Nov3_204","a1M1.25_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.114,0.021,0.013,0.005,NA,0.027,0.12,1,6,43.2,628.1,100,0,0,0,0.003,0.015,-0.018,0.006,0.014,43.411,56.894,6.289,0.145,6.224,0.145,8.954,0.204
"471","sim_parBatHGHerringGrid_Nov3_204","a1M1.25_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.205,0.059,0.037,0.006,NA,0.032,0.12,1,1,7.3,105.3,100.6,0,0,0,0.014,0.065,0.048,0.028,0.051,4.613,5.083,0.749,0.163,0.601,0.131,1.402,0.293
"472","sim_parBatHGHerringGrid_Nov3_204","a1M1.25_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.103,0.019,0.01,0.003,0,0.011,0.14,5,2.5,17.9,261.4,120.9,0,0,0,0.002,0.011,-0.004,0.019,0.023,56.438,70.929,8.595,0.152,8.144,0.144,12.588,0.22
"473","sim_parBatHGHerringGrid_Nov3_205","a1M1.25_sr0.5_identM_rw15_hiPondM","NoFish","HG Herring","C/S",1,100,0,1,0.189,0.082,0.052,0.006,NA,0,NA,0,0,0,0,0,0,0,0,0.015,0.108,0.012,0.03,0.035,8.415,8.952,1.558,0.173,1.318,0.149,2.249,0.252
"474","sim_parBatHGHerringGrid_Nov3_205","a1M1.25_sr0.5_identM_rw15_hiPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.116,0.025,0.014,0.005,NA,0,NA,0,0,0,0,0,0,0,0,0.003,0.015,-0.018,0.007,0.015,43.411,56.894,6.289,0.145,6.224,0.145,9.085,0.207
"475","sim_parBatHGHerringGrid_Nov3_205","a1M1.25_sr0.5_identM_rw15_hiPondM","NoFish","HG Herring","Lou",1,100,0,1,0.207,0.061,0.039,0.007,NA,0,NA,0,0,0,0,0,0,0,0,0.014,0.066,0.048,0.029,0.051,4.613,5.083,0.749,0.163,0.601,0.131,1.42,0.296
"476","sim_parBatHGHerringGrid_Nov3_205","a1M1.25_sr0.5_identM_rw15_hiPondM","NoFish","HG Herring","aggregate",1,100,0,1,0.107,0.02,0.011,0.003,0,0,NA,0,0,0,0,0,0,0,0,0.002,0.012,-0.004,0.02,0.024,56.438,70.929,8.595,0.152,8.144,0.144,12.754,0.223
"477","sim_parBatHGHerringGrid_Nov3_206","a1M1.64_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.039,0.01,0.005,0.001,NA,0.001,0.11,0,0,0,0,0,0,0,0,0.034,0.097,-0.036,-0.015,0.009,18.665,9.003,1.6,0.081,1.37,0.067,1.968,0.091
"478","sim_parBatHGHerringGrid_Nov3_206","a1M1.64_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.001,0,0,0,NA,0.011,0.12,0,0,0,0,0,0,0,0,0.001,0.005,-0.078,-0.051,-0.021,89.678,59.835,5.585,0.065,5.817,0.068,4.96,0.055
"479","sim_parBatHGHerringGrid_Nov3_206","a1M1.64_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.021,0.004,0.003,0,NA,0.008,0.12,0,0,0,0,0,0,0,0,0.007,0.029,0.007,0.007,0.018,9.022,5.53,0.583,0.064,0.489,0.053,0.817,0.088
"480","sim_parBatHGHerringGrid_Nov3_206","a1M1.64_sr0.5_identM_rw15_hiPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.001,0,0,0,0,0.006,0.13,2,1,7.3,106.1,108.6,0,0,0,0,0.01,-0.057,-0.019,-0.008,117.366,74.369,7.769,0.067,7.676,0.067,7.745,0.065
"481","sim_parBatHGHerringGrid_Nov3_207","a1M1.64_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.041,0.011,0.007,0.001,NA,0,NA,0,0,0,0,0,0,0,0,0.034,0.099,-0.036,-0.015,0.01,18.665,9.003,1.6,0.081,1.37,0.067,2.008,0.093
"482","sim_parBatHGHerringGrid_Nov3_207","a1M1.64_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.001,0,0,0,NA,0.017,0.17,0,0,0,0,0,0,0,0,0.001,0.005,-0.078,-0.051,-0.022,89.678,59.835,5.585,0.065,5.817,0.068,4.839,0.054
"483","sim_parBatHGHerringGrid_Nov3_207","a1M1.64_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.025,0.004,0.003,0,NA,0,NA,0,0,0,0,0,0,0,0,0.007,0.033,0.007,0.009,0.019,9.022,5.53,0.583,0.064,0.489,0.053,0.848,0.091
"484","sim_parBatHGHerringGrid_Nov3_207","a1M1.64_sr0.5_identM_rw15_hiPondM","SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.001,0,0,0,0.02,0.014,0.16,0,0,0,0,0,0,0,0,0,0.008,-0.056,-0.018,-0.008,117.366,74.369,7.769,0.067,7.676,0.067,7.696,0.065
"485","sim_parBatHGHerringGrid_Nov3_208","a1M1.64_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.039,0.01,0.005,0.001,NA,0.001,0.11,0,0,0,0,0,0,0,0,0.034,0.097,-0.036,-0.015,0.009,18.665,9.003,1.6,0.081,1.37,0.067,1.968,0.091
"486","sim_parBatHGHerringGrid_Nov3_208","a1M1.64_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.001,0,0,0,NA,0.02,0.16,0,0,0,0,0,0,0,0,0.001,0.005,-0.078,-0.051,-0.022,89.678,59.835,5.585,0.065,5.817,0.068,4.841,0.054
"487","sim_parBatHGHerringGrid_Nov3_208","a1M1.64_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.021,0.004,0.003,0,NA,0.008,0.12,0,0,0,0,0,0,0,0,0.007,0.029,0.007,0.007,0.018,9.022,5.53,0.583,0.064,0.489,0.053,0.817,0.088
"488","sim_parBatHGHerringGrid_Nov3_208","a1M1.64_sr0.5_identM_rw15_hiPondM","cSOK+SR_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.001,0,0,0,0.01,0.015,0.16,2,1,7.3,106.1,109.6,0,0,0,0,0.008,-0.057,-0.019,-0.009,117.366,74.369,7.769,0.067,7.676,0.067,7.625,0.064
"489","sim_parBatHGHerringGrid_Nov3_209","a1M1.64_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.04,0.011,0.006,0.001,NA,0.001,0.12,0,0,0,0,0,0,0,0,0.034,0.098,-0.036,-0.016,0.01,18.665,9.003,1.6,0.081,1.37,0.067,1.983,0.092
"490","sim_parBatHGHerringGrid_Nov3_209","a1M1.64_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.001,0,0,0,NA,0.025,0.15,0,0,0,0,0,0,0,0,0.001,0.006,-0.078,-0.051,-0.02,89.678,59.835,5.585,0.065,5.817,0.068,5.003,0.055
"491","sim_parBatHGHerringGrid_Nov3_209","a1M1.64_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.024,0.004,0.003,0,NA,0.014,0.12,0,0,0,0,0,0,0,0,0.007,0.031,0.007,0.008,0.019,9.022,5.53,0.583,0.064,0.489,0.053,0.834,0.09
"492","sim_parBatHGHerringGrid_Nov3_209","a1M1.64_sr0.5_identM_rw15_hiPondM","oSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.002,0,0,0,0,0.015,0.14,3,1,7.3,106.7,133.7,0,0,0,0.001,0.01,-0.057,-0.018,-0.007,117.366,74.369,7.769,0.067,7.676,0.067,7.82,0.066
"493","sim_parBatHGHerringGrid_Nov3_21","a1M1.25_sr0.5_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","C/S",1,100,0,1,0.187,0.081,0.05,0.005,NA,0.003,0.12,0,0,0,0,0,0,0,0,0.013,0.105,0.011,0.03,0.035,8.415,8.952,1.558,0.173,1.318,0.149,2.228,0.25
"494","sim_parBatHGHerringGrid_Nov3_21","a1M1.25_sr0.5_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","JP/S",1,100,0,1,0.111,0.022,0.013,0.005,NA,0.012,0.12,1,2.7,19.3,280.8,100,0,0,0,0.003,0.015,-0.02,0.007,0.014,43.411,56.894,6.289,0.145,6.224,0.145,8.907,0.203
"495","sim_parBatHGHerringGrid_Nov3_21","a1M1.25_sr0.5_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","Lou",1,100,0,1,0.203,0.057,0.037,0.006,NA,0.007,0.12,0,0,0,0,0,0,0,0,0.014,0.064,0.043,0.026,0.051,4.613,5.083,0.749,0.163,0.601,0.131,1.399,0.292
"496","sim_parBatHGHerringGrid_Nov3_21","a1M1.25_sr0.5_identM_rw15_loPondM","cSOK_HS30-100_HR0.1","HG Herring","aggregate",1,100,0,1,0.104,0.019,0.01,0.003,0,0.005,0.13,3,1.6,11.7,172.5,127.4,0,0,0,0.002,0.011,-0.004,0.019,0.024,56.438,70.929,8.595,0.152,8.144,0.144,12.534,0.219
"497","sim_parBatHGHerringGrid_Nov3_210","a1M1.64_sr0.5_identM_rw15_hiPondM","NoFish","HG Herring","C/S",1,100,0,1,0.041,0.011,0.007,0.001,NA,0,NA,0,0,0,0,0,0,0,0,0.034,0.099,-0.036,-0.015,0.01,18.665,9.003,1.6,0.081,1.37,0.067,2.008,0.093
"498","sim_parBatHGHerringGrid_Nov3_210","a1M1.64_sr0.5_identM_rw15_hiPondM","NoFish","HG Herring","JP/S",1,100,0,1,0.001,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0.001,0.007,-0.078,-0.051,-0.02,89.678,59.835,5.585,0.065,5.817,0.068,5.106,0.056
